P [mW]; data_bin; data_hex; data_dec; hamming_in; hamming_out; time [ns]; I (static) [A]; I (dynamic) [A]; time [ns]; I (laser) [A]
150; 10; 2; 2; 1; 6; 2.0005e-08; -6.990132990000001e-07; -0.0002519577060691831; 3.0000000000000004e-08; -0.06265289004999999
150; 10100; 14; 20; 2; 6; 2.0005e-08; -1.0984306299999999e-06; -0.0005354058459385003; 3.0000000000000004e-08; -0.06280697845
150; 11001000; C8; 200; 3; 4; 2.0005e-08; -3.5564241900000002e-06; -0.0005992026225045036; 3.0000000000000004e-08; -0.06263965005
150; 11001001; C9; 201; 4; 6; 2.0005e-08; 1.759881161e-05; -0.0009699258964028503; 3.0000000000000004e-08; -0.06257719789999999
150; 11001010; CA; 202; 4; 4; 2.0005e-08; -3.485706511e-05; -0.001080468353821883; 3.0000000000000004e-08; -0.06260329795
150; 11001011; CB; 203; 5; 5; 2.0005e-08; -1.2993442040000001e-05; -0.0013895933622973635; 3.0000000000000004e-08; -0.06256823389999999
150; 11001100; CC; 204; 4; 4; 2.0005e-08; 1.5607591295e-05; -0.0010875305391605428; 3.0000000000000004e-08; -0.06267780440000001
150; 11001101; CD; 205; 5; 6; 2.0005e-08; -7.27404265e-06; -0.001384630076885834; 3.0000000000000004e-08; -0.06256690679999999
150; 11001110; CE; 206; 5; 4; 2.0005e-08; 2.1254827655e-05; -0.001340294170619039; 3.0000000000000004e-08; -0.06250778875
150; 11001111; CF; 207; 6; 3; 2.0005e-08; 1.4804516050000008e-07; -0.0015620501670322263; 3.0000000000000004e-08; -0.06241519195
150; 11010000; D0; 208; 3; 3; 2.0005e-08; 3.29863885505e-05; -0.0006242961934049836; 3.0000000000000004e-08; -0.06267299665
150; 11010001; D1; 209; 4; 5; 2.0005e-08; -8.899424070000001e-06; -0.0008916530294395221; 3.0000000000000004e-08; -0.062635388
150; 10101; 15; 21; 3; 4; 2.0005e-08; -7.358178205e-07; -0.0006975285472981602; 3.0000000000000004e-08; -0.06263259595000001
150; 11010010; D2; 210; 4; 5; 2.0005e-08; -2.2114301135e-06; -0.0008747528399293627; 3.0000000000000004e-08; -0.06257356045000001
150; 11010011; D3; 211; 5; 4; 2.0005e-08; -1.236838555e-06; -0.0013841314367050244; 3.0000000000000004e-08; -0.06255824075
150; 11010100; D4; 212; 4; 2; 2.0005e-08; 4.8208916247e-05; -0.0008926290503274372; 3.0000000000000004e-08; -0.06276195100000001
150; 11010101; D5; 213; 5; 2; 2.0005e-08; 2.1038835504999998e-05; -0.0011987179702270072; 3.0000000000000004e-08; -0.06256527345
